 2014-06-13 17:35:06	1402680906	1957780831	43.14206005	-95.16633721	-1	2341.57539217
 2014-06-13 13:32:06	1402666326	232866553	43.4071615	-95.0643772	-1	2352.11340303
 2014-06-13 08:05:57	1402646757	232866553	43.4071615	-95.0643772	-1	2352.11340303
 2014-06-14 03:22:02	1402716122	377756628	42.75238282	-93.20451834	-1	2498.82275466
 2014-06-13 11:48:35	1402660115	192477001	43.09401732	-93.60545466	-1	2467.70057305
 2014-06-13 14:36:52	1402670212	192477001	43.09398854	-93.60548219	1	2467.69818248
 2014-06-13 10:27:11	1402655231	192477001	43.11229227	-93.59931512	-1	2468.29937591
 2014-06-13 17:20:50	1402680050	1044088038	42.58769921	-95.96759254	-1	2272.3393953
 2014-06-13 12:49:46	1402663786	543661042	43.1833895	-95.8787553	-1	2284.33898922
 2014-06-13 16:12:01	1402675921	402287203	43.29753643	-91.79665498	-1	2615.14039056
 2014-06-13 12:57:23	1402664243	437065744	42.507805	-96.40738319	-1	2235.8433706
 2014-06-13 14:20:36	1402669236	463971880	42.47139808	-96.36053201	1	2239.4347296
 2014-06-13 16:44:09	1402677849	563354048	42.4758979	-96.36100097	1	2239.42586202
 2014-06-13 18:47:14	1402685234	108468506	42.44565971	-96.35335922	-1	2239.85546567
 2014-06-14 00:04:36	1402704276	360278959	42.4431629	-96.3644293	-1	2238.93263383
 2014-06-13 23:50:25	1402703425	360278959	42.4500453	-96.3734108	-1	2238.2411888
 2014-06-14 05:32:10	1402723930	362256146	43.3508769	-93.2110338	-1	2501.10497606
 2014-06-15 05:38:03	1402810683	800734446	42.6428566	-95.20949218	1	2334.61820687
 2014-06-14 20:48:13	1402778893	2537795749	42.64297455	-95.19131731	1	2336.10353396
 2014-06-14 21:23:45	1402781025	15397167	42.65255561	-95.19499068	1	2335.85795556
 2014-06-14 18:18:12	1402769892	2512844388	42.64064332	-95.19996514	1	2335.38390754
 2014-06-15 05:57:40	1402811860	599000885	42.64319782	-95.20941823	1	2334.62618751
 2014-06-14 17:07:10	1402765630	255858405	42.8617487	-94.9868577	1	2354.09703289
 2014-06-15 05:39:30	1402810770	800734446	42.64285638	-95.20949434	1	2334.61802917
 2014-06-14 15:47:09	1402760829	250809316	42.87057071	-95.1238413	1	2343.01040757
 2014-06-15 05:38:03	1402810683	800734446	42.6428566	-95.20949218	1	2334.61820687
 2014-06-14 20:48:13	1402778893	2537795749	42.64297455	-95.19131731	1	2336.10353396
 2014-06-14 21:23:45	1402781025	15397167	42.65255561	-95.19499068	1	2335.85795556
 2014-06-14 18:18:12	1402769892	2512844388	42.64064332	-95.19996514	1	2335.38390754
 2014-06-15 05:57:40	1402811860	599000885	42.64319782	-95.20941823	1	2334.62618751
 2014-06-14 17:07:10	1402765630	255858405	42.8617487	-94.9868577	1	2354.09703289
 2014-06-15 05:39:30	1402810770	800734446	42.64285638	-95.20949434	1	2334.61802917
 2014-06-14 15:47:09	1402760829	250809316	42.87057071	-95.1238413	1	2343.01040757
 2014-06-15 02:50:22	1402800622	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-15 02:50:22	1402800622	17434520	42.771232	-95.790764	1	2288.03157407
 2014-06-15 02:55:18	1402800918	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-15 04:50:43	1402807843	17403427	42.815526	-95.642436	-1	2300.42903211
 2014-06-15 02:36:02	1402799762	483429487	42.58109624	-95.84023696	-1	2282.70607309
 2014-06-15 02:40:18	1402800018	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-14 19:55:36	1402775736	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-14 22:10:34	1402783834	17434520	42.771232	-95.790764	-1	2288.03157407
 2014-06-15 02:40:19	1402800019	17434520	42.771232	-95.790764	-1	2288.03157407
 2014-06-15 02:55:33	1402800933	17434520	42.771232	-95.790764	1	2288.03157407
 2014-06-14 22:10:34	1402783834	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-14 19:55:36	1402775736	17434520	42.771232	-95.790764	1	2288.03157407
 2014-06-15 02:55:19	1402800919	17434520	42.771232	-95.790764	1	2288.03157407
 2014-06-15 02:55:32	1402800932	17403427	42.815526	-95.642436	1	2300.42903211
 2014-06-15 05:55:10	1402811710	157812131	42.80062461	-95.51552234	-1	2310.65551394
 2014-06-15 05:55:10	1402811710	157812131	42.80062461	-95.51552234	-1	2310.65551394
 2014-06-14 15:39:23	1402760363	339487902	43.1512547	-95.1827691	1	2340.32096495
 2014-06-15 05:55:10	1402811710	157812131	42.80062461	-95.51552234	-1	2310.65551394
 2014-06-14 16:03:30	1402761810	20340217	43.150565	-95.152013	-1	2342.80359727
 2014-06-15 05:40:13	1402810813	17361428	43.14001	-94.98368	1	2356.34089563
 2014-06-15 02:34:29	1402799669	15985763	40.83536491	-91.21446686	-1	2668.24351905
 2014-06-15 01:51:42	1402797102	103705620	40.81023663	-91.0992027	1	2678.11682798
 2014-06-14 16:04:18	1402761858	1012558734	43.42425446	-95.16172244	-1	2344.43985215
 2014-06-14 15:32:40	1402759960	333028620	43.3766564	-95.1283122	-1	2346.68265603
 2014-06-14 15:40:07	1402760407	282353252	43.41134172	-95.16150372	-1	2344.33477226
 2014-06-14 16:52:15	1402764735	477017833	43.3670743	-95.1310993	-1	2346.36981484
 2014-06-14 14:26:10	1402755970	456886871	43.36487509	-95.1327284	1	2346.21835653
 2014-06-14 15:04:04	1402758244	83307800	43.371733	-95.1271153	-1	2346.73363209
 2014-06-14 16:46:34	1402764394	538654033	43.3305923	-95.1501362	-1	2344.50290492
 2014-06-15 03:41:57	1402803717	447237359	43.39935363	-95.17316381	1	2343.28296419
 2014-06-15 04:39:56	1402807196	199898667	43.37973093	-95.13190127	-1	2346.42203498
 2014-06-15 04:48:41	1402807721	208333846	43.35896413	-95.17957049	1	2342.39010416
 2014-06-14 18:49:34	1402771774	1003216586	43.49221561	-94.45655745	1	2401.78442514
 2014-06-14 18:49:34	1402771774	1003216586	43.49221561	-94.45655745	1	2401.78442514
 2014-06-14 15:34:33	1402760073	1060081524	42.84638515	-92.08081207	1	2590.73121345
 2014-06-15 01:39:23	1402796363	1453200620	43.1483508	-93.0098449	1	2516.27019747
 2014-06-14 18:03:00	1402768980	315364430	43.0940174	-93.7952958	-1	2452.30556702
 2014-06-15 04:51:05	1402807865	17402561	41.783207	-94.343122	-1	2403.43136077
 2014-06-15 04:51:11	1402807871	17359827	41.826874	-94.55112	1	2386.21042202
 2014-06-14 20:50:13	1402779013	17507295	42.92187	-93.79349	1	2451.52976625
 2014-06-14 17:57:07	1402768627	541973079	40.97844975	-91.54039125	-1	2639.86490792
 2014-06-14 17:46:06	1402767966	1249986690	42.70788508	-94.22250614	-1	2415.55222366
 2014-06-14 20:50:24	1402779024	17488062	42.885417	-94.383877	1	2403.30420043
 2014-06-14 19:44:54	1402775094	192739562	40.92457052	-91.39922504	-1	2652.07545199
 2014-06-15 02:55:36	1402800936	17357265	42.495106	-95.417036	1	2316.83517798
 2014-06-15 04:50:47	1402807847	17357265	42.495106	-95.417036	1	2316.83517798
 2014-06-15 02:55:12	1402800912	17405111	42.34152	-95.361718	1	2320.63239833
 2014-06-15 05:40:11	1402810811	17405111	42.34152	-95.361718	1	2320.63239833
 2014-06-14 22:10:20	1402783820	17405111	42.34152	-95.361718	-1	2320.63239833
 2014-06-14 15:12:32	1402758752	1315262886	42.35073353	-95.46193313	-1	2312.44439102
 2014-06-14 14:16:05	1402755365	94224257	42.340329	-95.4745065	-1	2311.3644945
 2014-06-15 02:55:21	1402800921	17357265	42.495106	-95.417036	1	2316.83517798
 2014-06-15 05:40:19	1402810819	17357265	42.495106	-95.417036	1	2316.83517798
 2014-06-15 04:50:33	1402807833	17405111	42.34152	-95.361718	-1	2320.63239833
 2014-06-14 19:55:13	1402775713	17405111	42.34152	-95.361718	1	2320.63239833
 2014-06-15 02:50:25	1402800625	17357265	42.495106	-95.417036	-1	2316.83517798
 2014-06-15 02:40:22	1402800022	17357265	42.495106	-95.417036	-1	2316.83517798
 2014-06-15 02:50:11	1402800611	17405111	42.34152	-95.361718	-1	2320.63239833
 2014-06-14 21:48:45	1402782525	94224257	42.3405584	-95.4742396	1	2311.38745485
 2014-06-15 02:40:12	1402800012	17405111	42.34152	-95.361718	1	2320.63239833
 2014-06-14 19:55:41	1402775741	17357265	42.495106	-95.417036	1	2316.83517798
 2014-06-14 22:10:38	1402783838	17357265	42.495106	-95.417036	-1	2316.83517798
 2014-06-14 18:12:37	1402769557	186170202	43.0816904	-94.23547074	1	2416.53906782
 2014-06-14 20:50:25	1402779025	17358953	42.958052	-94.109153	1	2426.05352676
 2014-06-14 23:14:38	1402787678	24815411	43.35463115	-96.09651038	1	2268.51304406
 2014-06-14 17:46:57	1402768017	259578039	43.4282232	-96.1698012	1	2263.42862965
 2014-06-15 05:10:12	1402809012	17405908	43.310906	-96.459742	-1	2238.79886001
 2014-06-15 01:00:16	1402794016	17405908	43.310906	-96.459742	-1	2238.79886001
 2014-06-14 23:11:53	1402787513	189971558	43.43262982	-95.95335789	-1	2280.8685675
 2014-06-14 19:55:24	1402775724	17405908	43.310906	-96.459742	1	2238.79886001
 2014-06-14 23:19:40	1402787980	24815411	43.35464766	-96.09653335	1	2268.51137283
 2014-06-15 00:40:14	1402792814	17405908	43.310906	-96.459742	1	2238.79886001
 2014-06-15 02:05:12	1402797912	17405908	43.310906	-96.459742	-1	2238.79886001
 2014-06-15 00:15:19	1402791319	17405908	43.310906	-96.459742	-1	2238.79886001
 2014-06-14 23:41:24	1402789284	738506756	43.43316778	-96.19334467	1	2261.59303001
 2014-06-15 03:17:18	1402802238	373342648	43.43148363	-96.16571653	1	2263.79345083
 2014-06-15 02:15:48	1402798548	409559083	43.1811	-95.8558	1	2286.17180438
 2014-06-15 01:34:32	1402796072	376985224	43.18505235	-95.8388487	-1	2287.57855767
